Point ID,Activation,Points_0,Points_1,Points_2
3325,8,71.039,103.24,269.51
3326,8,71.413,103.31,269.52
3327,8,71.036,103.24,269.91
3328,8,71.399,103.3,269.94
3329,8,72.304,103.61,269.23
3330,8,72.556,103.71,269.07
3331,8,72.597,103.73,269.5
3332,8,72.874,103.85,269.1
3333,19,63.326,110.3,267.52
3334,19,63.388,110.11,267.79
3335,19,63.736,110.17,267.9
3336,19,63.695,110.36,267.65
3337,19,63.754,110.56,267.45
3338,19,63.96,110.43,267.71
3339,19,64.106,110.64,267.53
3340,16,61.736,105,271.8
3341,16,61.871,105.25,271.68
3342,16,62.167,105.28,271.71
3343,16,62.13,105.52,271.55
3344,16,62.914,105.31,271.75
3345,16,62.909,105.57,271.6
3346,16,63.305,105.31,271.77
3347,16,63.295,105.57,271.62
3348,17,62.515,104.78,272.03
3349,17,62.522,105.03,271.89
3350,17,62.898,104.53,272.19
3351,17,62.891,104.79,272.05
3352,16,62.904,105.03,271.91
3353,16,63.288,105.04,271.92
3354,17,64.938,105.36,272.33
3355,17,64.791,105.12,272.49
3356,17,65.079,105.23,272.62
3357,25,66.539,106.25,272.75
3358,25,66.41,106.4,272.51
3359,25,66.692,106.48,272.59
3360,25,66.547,106.63,272.34
3361,23,71.186,106.03,269.5
3362,23,71.168,106.05,269.81
3363,23,71.401,106.26,269.15
3364,23,71.335,106.28,269.54
3365,19,71.611,106.76,269.49
3366,19,71.544,106.8,269.76
3367,19,71.516,107.19,270.13
3368,19,71.606,107.08,269.86
3369,19,67.354,110.34,268.84
3370,19,67.362,110.54,268.64
3371,19,67.733,110.37,268.87
3372,19,67.748,110.57,268.67
3373,19,68.122,110.19,269.1
3374,19,68.083,110.39,268.89
3375,19,68.498,110.23,269.09
3376,19,68.352,110.41,268.9
3377,19,71.031,106.22,271.17
3378,19,70.996,106.62,271.18
3379,19,70.943,106.21,271.53
3380,19,70.845,106.6,271.51
3381,19,70.539,106.25,272.37
3382,19,70.749,106.1,272.2
3383,19,70.645,106.37,272.08
3384,19,70.422,106.5,272.21
3385,17,65.328,100.99,276.75
3386,16,63.633,102.62,273.98
3387,16,63.391,102.75,273.71
3388,16,62.898,102.73,274.41
3389,16,63.27,102.69,274.39
3390,16,62.888,102.68,274.77
3391,16,63.262,102.7,274.76
3392,15,60.918,101.5,275.97
3393,15,61.066,101.7,275.81
3394,15,61.321,101.81,275.96
3395,15,61.145,101.62,276.11
3396,17,63.709,102.7,276.75
3397,17,65.457,101.26,276.76
3398,17,65.621,101.51,276.81
3399,25,64.889,103.52,276.37
3400,25,64.935,103.38,276.71
3401,25,65.278,103.5,276.75
3402,25,65.16,103.6,276.49
3403,17,65.377,99.17,277.92
3404,17,65.2,99.504,277.96
3405,17,65.347,99.099,278.32
3406,17,65.183,99.359,278.32
3407,17,65.385,100.97,277.16
3408,17,65.856,98.338,280.02
3409,17,65.919,98.377,279.76
3410,16,61.529,101.21,277.36
3411,16,61.736,101.47,277.16
3412,16,61.794,101.32,277.5
3413,16,62.117,101.49,277.57
3414,16,63.468,102.48,277.01
3415,16,63.57,102.4,277.31
3416,16,63.867,102.5,277.4
3417,16,62.509,101.51,277.97
3418,16,62.675,101.7,277.81
3419,16,62.783,101.6,278.09
3420,18,69.757,103.95,277.69
3421,18,70.157,103.99,277.7
3422,18,70.152,104.13,277.45
3423,18,68.272,101.75,279.57
3424,18,68.301,101.72,279.94
3425,18,68.417,101.99,279.61
3426,19,70.56,103.45,278.76
3427,19,70.557,103.58,278.5
3428,19,70.954,103.46,278.77
3429,19,70.953,103.6,278.51
3430,25,65.495,104.48,274.61
3431,25,65.754,104.58,274.76
3432,25,66.086,104.75,274.8
3433,25,65.603,104.33,275.17
3434,20,68.562,105.42,274.74
3435,20,68.571,105.28,275.02
3436,20,68.954,105.44,274.75
3437,20,68.957,105.3,275.03
3438,21,70.139,104.92,275.84
3439,18,68.961,104.64,276.35
3440,18,69.355,104.66,276.36
3441,18,68.966,104.48,276.62
3442,18,69.349,104.51,276.64
3443,21,69.748,104.67,276.38
3444,21,69.748,104.8,276.12
3445,21,70.142,104.68,276.38
3446,21,71.369,104.53,276.65
3447,21,72.133,104.49,276.62
3448,21,72.52,104.46,276.6
3449,21,71.418,104.41,276.92
3450,21,71.15,104.41,276.93
3451,21,72.149,104.38,276.9
3452,21,72.543,104.25,277.15
3453,8,74.496,105.1,268.73
3454,8,74.691,105.31,268.74
3455,8,74.882,105.53,268.74
3456,8,74.487,105.11,269.13
3457,22,77.723,107.9,269.15
3458,22,77.89,107.67,269.29
3459,22,77.639,107.75,269.46
3460,21,78.178,106.63,271.51
3461,21,77.763,106.54,271.89
3462,21,78.133,106.51,271.81
3463,21,78.599,106.34,271.98
3464,21,79.31,105.67,273
3465,21,79.613,105.62,272.95
3466,21,79.359,105.82,272.73
3467,21,79.764,105.74,272.7
3468,21,82.091,107.14,267.56
3469,21,81.802,106.97,267.92
3470,21,82.11,107.08,267.95
3471,21,82.391,107.18,267.98
3472,21,81.333,106.67,269.15
3473,21,81.352,106.62,269.53
3474,21,81.704,106.73,269.16
3475,21,81.917,106.82,268.97
3476,21,86.18,107.09,268.42
3477,21,86.107,107.28,268.19
3478,21,86.172,106.21,269.52
3479,21,85.346,107.73,267.84
3480,21,85.76,107.85,267.51
3481,21,85.706,107.68,267.8
3482,21,86.004,107.63,267.74
3483,20,78.051,100.91,279.83
3484,22,76.536,104.12,276.64
3485,22,76.16,104.14,276.72
3486,22,76.324,103.22,278.13
3487,22,76.025,103.27,278.19
3488,22,76.524,103.34,277.86
3489,22,76.168,103.39,277.95
3490,22,76.573,102.3,279.24
3491,22,76.506,102.5,279.02
3492,20,79.309,102.16,277.48
3493,20,79.603,102.04,277.36
3494,20,79.743,102.18,277.1
3495,20,79.456,102.29,277.22
3496,21,78.565,102.62,277.54
3497,21,78.123,102.93,277.46
3498,21,78.166,103.09,277.23
3499,21,77.61,103.25,277.38
3500,21,77.757,103.36,277.13
3501,21,77.333,103.32,277.44
3502,21,77.399,103.5,277.16
3503,21,77.722,102.53,278.23
3504,21,78.539,102.98,277.11
3505,22,76.966,102.19,279.13
3506,22,77.098,102.34,278.86
3507,21,77.779,102.32,278.44
3508,21,77.521,102.41,278.51
3509,23,77.329,101.34,279.91
3510,23,77.383,101.52,279.65
3511,23,77.772,101.01,279.94
3512,23,77.617,101.26,279.78
3513,20,82.593,100.64,276.34
3514,20,82.587,100.23,276.73
3515,20,82.723,100.39,276.49
3516,20,82.438,100.49,276.59
3517,21,80.136,103.75,275.1
3518,21,80.192,103.94,274.86
3519,21,80.427,103.68,274.99
3520,21,80.574,103.83,274.74
3521,20,82.043,101.68,275.78
3522,20,81.754,101.8,275.88
3523,20,81.909,101.94,275.64
3524,20,81.889,101.53,276.02
3525,20,81.407,100.67,277.18
3526,20,81.259,100.92,277.06
3527,20,81.406,100.28,277.57
3528,20,81.991,100.04,277.35
3529,20,81.725,100.55,277.05
3530,20,81.777,100.74,276.83
3531,20,81.531,100.82,276.94
3532,20,81.724,100.15,277.45
3533,20,81.777,100.33,277.23
3534,22,75.719,105.1,274.74
3535,22,75.763,104.96,275.06
3536,22,76.145,104.98,275.09
3537,22,76.139,105.11,274.83
3538,22,75.746,104.19,276.73
3539,22,75.749,104.32,276.48
3540,20,71.728,111.34,267.85
3541,20,71.735,110.95,268.26
3542,20,71.733,111.15,268.06
3543,20,72.121,111.31,267.82
3544,20,74.109,111.28,267.39
3545,12,59.155,83.215,280.47
3546,12,59.135,83.178,280.77
3547,12,58.935,83.395,280.72
3548,12,59.107,83.139,281.14
3549,12,59.401,83.116,280.35
3550,12,59.525,82.805,281.3
3551,12,59.802,82.742,281.25
3552,12,59.471,82.756,281.6
3553,12,59.782,82.642,281.58
3554,12,59.257,82.917,281.54
3555,15,59.035,83.099,281.93
3556,15,58.885,83.398,281.94
3557,15,59.025,83.085,282.32
3558,15,58.893,83.404,282.33
3559,13,58.961,83.413,283.1
3560,12,59.838,82.366,282.41
3561,12,59.605,82.502,282.31
3562,13,60.525,82.312,282.39
3563,12,59.55,82.419,282.87
3564,12,59.79,82.31,282.75
3565,12,59.377,82.605,282.72
3566,12,59.572,82.454,282.58
3567,13,60.151,82.2,282.78
3568,13,60.523,82.189,282.77
3569,13,60.506,82.087,283.12
3570,13,58.856,83.788,282.73
3571,13,58.908,83.799,283.1
3572,13,59.554,82.385,283.43
3573,13,59.778,82.236,283.56
3574,13,59.409,82.589,283.55
3575,15,59.814,82.255,283.93
3576,15,59.613,82.446,283.98
3577,13,59.577,82.399,283.71
3578,15,59.87,82.318,284.27
3579,15,59.666,82.567,284.35
3580,13,58.974,83.805,283.48
3581,13,58.953,84.99,283.52
3582,14,59.019,84.586,283.92
3583,13,59.006,84.987,283.92
3584,14,59.098,84.56,284.34
3585,14,59.064,84.983,284.32
3586,14,59.144,84.681,284.64
3587,13,59.128,84.99,284.73
3588,14,59.166,85.099,285.04
3589,15,59.447,84.193,285.53
3590,15,59.364,84.577,285.55
3591,15,59.504,84.301,285.82
3592,15,59.63,84.126,286.01
3593,12,59.098,86.872,280.32
3594,13,59.113,86.896,280.72
3595,13,59.097,87.032,281.12
3596,14,59.013,87.827,281.58
3597,14,58.967,88.211,281.56
3598,12,59.209,87.195,280.31
3599,13,59.195,87.208,280.64
3600,13,59.168,87.254,280.91
3601,14,58.94,87.803,281.96
3602,14,58.89,88.178,281.94
3603,13,59.004,88.628,281.19
3604,13,58.946,89.011,281.16
3605,13,58.91,88.587,281.55
3606,13,58.754,89.166,281.69
3607,15,58.676,88.668,283.13
3608,15,58.612,89.056,283.12
3609,17,58.516,90.214,282.33
3610,17,58.507,90.61,282.33
3611,14,58.526,91.406,282.32
3612,17,58.51,90.608,282.72
3613,14,58.547,91.403,282.72
3614,13,58.958,85.387,283.53
3615,13,58.997,85.391,283.92
3616,14,59.039,85.394,284.32
3617,14,59.084,85.401,284.73
3618,14,59.136,85.404,285.14
3619,14,59.086,85.805,285.13
3620,15,58.676,88.657,283.52
3621,15,58.618,89.052,283.52
3622,17,58.644,91.01,283.91
3623,17,58.665,90.611,284.29
3624,17,58.702,91.014,284.31
3625,16,58.719,91.316,284.23
3626,16,59.025,89.012,286.27
3627,16,58.93,89.405,285.91
3628,16,59.022,89.409,286.27
3629,16,59.033,89.806,286.27
3630,18,58.606,93.017,281.53
3631,17,58.511,93.785,280.32
3632,17,58.563,93.787,280.72
3633,17,58.553,94.165,280.31
3634,17,58.618,94.172,280.71
3635,18,58.583,93.409,281.12
3636,18,58.631,93.42,281.53
3637,14,58.554,91.799,282.32
3638,14,58.583,91.799,282.72
3639,17,58.974,94.58,281.93
3640,17,58.946,94.2,282.34
3641,17,59.066,94.565,282.31
3642,17,59.112,94.48,282.61
3643,15,59.113,95.282,281.42
3644,15,59.292,95.848,281.17
3645,15,59.439,96.18,281.12
3646,15,59.252,95.481,281.59
3647,15,59.401,95.819,281.55
3648,15,59.491,96.087,281.42
3649,15,59.167,95.213,281.72
3650,18,59.962,93.641,286.16
3651,18,60.15,93.809,286.33
3652,16,60.463,95.433,284.77
3653,16,60.408,95.551,284.49
3654,16,60.648,95.698,284.7
3655,21,60.648,96.493,283.43
3656,16,60.618,95.382,285.11
3657,15,60.738,95.621,284.96
3658,15,59.656,87.353,287.99
3659,16,60.24,85.822,288.63
3660,16,60.412,85.749,288.87
3661,16,60.368,86.027,288.91
3662,15,59.819,86.986,288.25
3663,15,59.819,87.368,288.3
3664,15,59.946,87.519,288.55
3665,18,60.605,90.616,289.13
3666,18,60.649,90.98,289.05
3667,18,60.03,93.444,286.47
3668,14,67.796,73.005,281.55
3669,14,67.84,72.575,281.9
3670,14,67.889,72.87,281.81
3671,14,67.998,72.757,282.09
3672,14,68.44,72.655,283.23
3673,14,68.522,73.031,283.21
3674,14,70.063,76.7,280.33
3675,14,70.252,76.913,280.31
3676,14,70.114,76.647,280.72
3677,14,70.302,76.861,280.68
3678,14,68.399,72.368,283.32
3679,14,68.532,72.615,283.58
3680,14,68.909,74.199,283.59
3681,14,69.039,74.492,283.55
3682,14,69.098,74.447,283.91
3683,14,69.201,74.742,283.6
3684,13,69.599,75.138,283.99
3685,13,69.466,74.857,284.31
3686,13,69.51,74.812,284.61
3687,13,69.649,75.08,284.35
3688,15,69.376,73.75,286.33
3689,15,69.492,74.061,286.31
3690,12,62.367,84.371,280.86
3691,12,62.531,84.612,280.7
3692,12,62.221,84.112,281.09
3693,12,62.444,84.298,281.15
3694,12,62.291,84.046,281.36
3695,12,62.638,84.51,281.09
3696,12,62.656,84.101,281.89
3697,12,62.916,84.292,281.95
3698,11,62.803,83.923,282.46
3699,12,62.718,84.014,282.16
3700,12,62.957,84.135,282.3
3701,11,62.665,83.679,282.69
3702,12,62.93,83.868,282.75
3703,11,62.73,83.593,282.96
3704,12,63.183,83.994,282.88
3705,12,63.08,84.08,282.58
3706,12,63.36,84.22,282.69
3707,12,60.77,81.958,283.67
3708,12,60.811,81.948,283.93
3709,12,60.782,81.963,284.18
3710,12,61.032,82.024,283.94
3711,12,63.162,83.209,284.49
3712,12,63.072,83.269,284.18
3713,12,63.339,83.382,284.32
3714,14,63.383,83.002,285.5
3715,14,63.736,83.12,285.54
3716,14,62.915,82.755,285.92
3717,14,63.217,82.822,286.04
3718,13,63.629,82.826,286.45
3719,14,63.141,82.859,285.74
3720,14,63.424,82.925,285.86
3721,14,63.776,83.014,285.9
3722,13,63.823,82.922,286.24
3723,12,64.182,84.252,283.52
3724,12,64.447,84.331,283.63
3725,12,63.965,84.02,283.74
3726,12,64.231,84.098,283.85
3727,12,65.224,83.972,284.86
3728,12,65.384,84.151,284.69
3729,12,65.597,84.396,284.48
3730,12,65.473,84.521,284.2
3731,12,65.758,84.609,284.31
3732,12,65.892,84.489,284.58
3733,13,64.161,83.43,285.14
3734,13,63.928,83.259,285.35
3735,13,64.215,83.311,285.46
3736,13,64.162,83.106,285.94
3737,12,65,83.757,285.09
3738,12,65.366,83.873,285.12
3739,12,73.308,79.451,280.36
3740,12,73.494,79.593,280.2
3741,20,67.342,84.233,285.93
3742,20,67.638,84.336,286.05
3743,20,67.484,84.106,286.19
3744,20,67.775,84.206,286.31
3745,20,68.506,85.079,286.01
3746,16,69.31,72.591,287.16
3747,16,69.368,72.982,287.14
3748,15,69.47,73.738,286.72
3749,16,69.459,73.377,287.14
3750,15,69.514,73.66,287.02
3751,16,69.441,72.942,287.5
3752,15,73.358,75.388,292.74
3753,15,73.492,75.642,292.6
3754,14,63.332,82.618,287.55
3755,14,63.725,82.602,287.54
3756,15,63.33,82.59,287.93
3757,14,63.714,82.546,287.92
3758,15,61.481,83.547,288.61
3759,15,62.153,83.084,288.74
3760,15,62.259,83.144,289.09
3761,15,62.05,83.332,289.15
3762,15,61.973,83.265,288.89
3763,15,62.314,83.224,289.37
3764,15,61.919,83.588,289.37
3765,15,63.333,82.578,288.32
3766,15,63.696,82.509,288.29
3767,15,63.331,82.585,288.71
3768,15,61.337,83.804,288.77
3769,15,61.57,83.638,288.9
3770,14,64.125,82.594,287.54
3771,14,64.528,82.592,287.53
3772,14,64.095,82.516,287.9
3773,14,64.487,82.493,287.88
3774,13,65.34,82.613,287.54
3775,13,65.351,82.509,287.81
3776,13,65.705,82.773,287.27
3777,20,66.556,83.053,287.11
3778,20,66.717,83.213,286.92
3779,20,66.977,83.288,286.99
3780,13,65.738,82.641,287.57
3781,20,66.139,82.714,287.57
3782,20,66.49,82.763,287.65
3783,20,66.772,82.826,287.71
3784,20,66.515,82.632,287.97
3785,22,68.92,84.629,286.77
3786,22,69.212,84.748,286.89
3787,22,69.069,84.503,287.03
3788,22,69.35,84.623,287.15
3789,19,67.84,82.509,291.14
3790,17,67.527,82.383,291.81
3791,19,67.825,82.508,291.56
3792,19,68.106,82.638,291.55
3793,17,67.738,82.511,291.98
3794,17,68.079,82.652,291.94
3795,16,67.377,82.467,292.39
3796,16,66.968,82.527,292.72
3797,16,67.332,82.588,292.7
3798,16,67.1,82.409,292.48
3799,15,69.356,82.996,291.97
3800,15,68.985,82.928,292.38
3801,17,69.359,82.984,292.36
3802,17,69.355,82.988,292.75
3803,17,69.743,83.037,292.36
3804,18,70.146,83.094,292.35
3805,17,69.746,83.025,292.75
3806,21,71.379,83.885,289.93
3807,21,71.732,83.939,290.03
3808,21,71.548,84.028,289.73
3809,21,71.812,84.089,289.78
3810,21,72.437,83.964,290.46
3811,21,72.318,84.058,290.18
3812,21,72.604,84.119,290.27
3813,20,70.433,83.223,291.67
3814,20,70.646,83.294,291.48
3815,20,71.001,83.352,291.53
3816,20,70.761,83.25,291.86
3817,18,70.935,83.168,292.74
3818,18,71.221,83.201,292.87
3819,12,73.552,79.552,280.51
3820,12,75.115,80.398,280.19
3821,13,76.567,81.467,281.55
3822,13,76.749,81.638,281.4
3823,14,75.769,80.663,282.77
3824,14,75.769,80.616,283.16
3825,14,75.973,80.809,282.93
3826,13,76.778,81.607,281.71
3827,15,78.973,82.447,282.28
3828,15,79.367,82.514,282.27
3829,15,78.916,82.281,282.77
3830,15,78.775,82.348,282.49
3831,15,79.318,81.263,285.01
3832,15,79.685,81.227,284.98
3833,15,79.333,81.105,285.27
3834,15,79.728,80.909,285.46
3835,15,79.763,80.285,286.37
3836,16,85.125,79.965,285.32
3837,16,84.83,80.022,285.39
3838,16,84.975,80.129,285.14
3839,16,84.574,79.45,286.36
3840,16,84.946,79.332,286.33
3841,16,84.725,79.567,286.12
3842,18,79.352,76.948,291.13
3843,18,79.779,76.889,291.13
3844,16,77.358,76.734,292.11
3845,16,77.336,76.881,291.85
3846,16,77.755,76.692,292.08
3847,16,77.71,76.84,291.82
3848,18,79.363,76.658,291.67
3849,18,79.316,76.801,291.41
3850,18,79.781,76.477,291.92
3851,18,79.789,76.642,291.59
3852,18,79.362,76.142,292.74
3853,18,79.781,76.093,292.74
3854,18,85.715,75.696,289.44
3855,18,85.762,75.906,289.23
3856,17,85.517,75.993,289.34
3857,20,85.807,74.607,290.36
3858,20,85.656,74.466,290.62
3859,20,85.513,74.324,290.87
3860,20,85.235,74.449,291
3861,17,82.548,76.651,290.83
3862,17,82.808,76.421,291
3863,20,82.954,76.564,290.74
3864,17,82.796,76.781,290.56
3865,18,80.178,76.602,291.58
3866,18,79.948,76.751,291.35
3867,17,81.772,75.853,292.39
3868,17,82.133,75.731,292.35
3869,17,82.185,75.889,292.08
3870,17,81.918,75.957,292.14
3871,21,82.564,75.472,292.38
3872,21,82.698,75.58,292.13
3873,21,82.419,75.677,292.22
3874,20,83.299,76.478,290.63
3875,20,83.355,76.653,290.41
3876,20,83.094,76.717,290.49
3877,15,79.788,79.925,286.89
3878,15,79.516,79.975,286.92
3879,15,79.211,80.017,286.96
3880,15,79.733,80.107,286.64
3881,15,79.361,80.143,286.73
3882,21,77.641,84.98,291.99
3883,21,77.723,84.952,292.35
3884,16,84.524,79.275,286.63
3885,11,64.903,86.228,281.55
3886,11,65.166,86.366,281.69
3887,11,65.037,86.493,281.42
3888,11,65.308,86.632,281.55
3889,11,65.583,86.768,281.68
3890,10,65.79,87.389,281.11
3891,10,66.128,87.507,281.22
3892,11,65.456,86.896,281.41
3893,11,65.739,87.02,281.54
3894,10,65.94,87.607,280.93
3895,11,71.589,89.238,282.89
3896,11,71.775,89.407,282.7
3897,11,72.01,89.621,282.47
3898,11,72.134,89.54,282.75
3899,20,68.319,85.211,285.74
3900,20,68.573,85.35,285.83
3901,22,68.891,85.881,285.62
3902,22,69.144,85.978,285.74
3903,22,68.96,86.151,285.44
3904,22,68.705,85.592,285.72
3905,21,71.205,87.173,286.09
3906,21,71.387,87.408,285.93
3907,21,71.506,87.266,286.19
3908,22,72.54,87.905,286.01
3909,22,72.344,88.016,285.72
3910,22,72.609,88.086,285.78
3911,22,72.601,87.734,286.3
3912,21,60.856,96.629,283.57
3913,21,60.799,96.745,283.29
3914,21,61.066,96.891,283.5
3915,20,61.469,97.313,283.43
3916,20,61.383,96.933,283.9
3917,20,61.729,97.436,283.58
3918,20,61.632,97.116,283.96
3919,20,61.56,97.216,283.71
3920,20,61.844,97.322,283.9
3921,21,62.156,97.789,283.54
3922,20,61.344,96.61,284.35
3923,20,61.243,96.708,284.06
3924,20,61.317,96.308,284.77
3925,17,61.194,96.379,284.5
3926,17,61.455,96.522,284.63
3927,20,61.131,96.015,284.96
3928,20,61.232,95.903,285.25
3929,20,61.503,96.045,285.38
3930,20,61.373,96.133,285.1
3931,18,63.748,97.406,285.1
3932,18,63.749,97.558,284.87
3933,18,63.481,97.217,285.34
3934,18,63.771,97.237,285.36
3935,18,64.954,97.551,284.39
3936,18,65.285,97.403,284.36
3937,18,65.32,97.528,284.01
3938,18,65.061,97.624,284.12
3939,18,66.435,97.129,284.04
3940,18,66.739,97.147,284.02
3941,18,66.672,97.21,283.77
3942,18,67.018,97.283,283.91
3943,18,60.794,90.775,289.31
3944,18,60.843,91.05,289.25
3945,18,62.161,87.401,291.1
3946,18,62.168,87.793,291.09
3947,18,62.186,88.186,291.07
3948,18,62.581,86.611,291.47
3949,18,63.014,86.606,291.83
3950,18,62.794,86.608,291.65
3951,18,62.577,87.003,291.47
3952,18,62.369,87.399,291.28
3953,18,62.564,90.607,290.68
3954,18,62.892,90.664,290.84
3955,18,62.666,90.897,290.62
3956,18,62.937,91.017,290.71
3957,18,63.432,88.982,291.86
3958,18,63.48,89.265,291.8
3959,18,63.73,89.406,291.9
3960,18,63.709,89.033,292.03
3961,18,64.308,89.632,292.18
3962,18,64.526,89.417,292.4
3963,18,64.579,89.76,292.27
3964,19,66.564,91.313,291.82
3965,19,66.955,91.112,292.02
3966,19,66.956,91.343,291.85
3967,21,72.906,86.291,288.05
3968,21,73.179,86.384,288.14
3969,21,72.958,86.517,287.87
3970,21,73.332,86.639,287.98
3971,19,67.349,91.356,291.86
3972,20,72.605,89.56,292.05
3973,20,72.329,89.606,292.1
3974,19,72.575,89.833,291.88
3975,19,72.184,89.848,291.99
3976,20,73.222,89.677,291.78
3977,19,72.132,90.129,291.84
3978,19,72.204,90.365,291.67
3979,19,71.928,90.417,291.72
3980,19,72.153,90.615,291.53
3981,19,72.424,90.081,291.78
3982,19,72.586,90.265,291.61
3983,20,73.33,90.134,291.45
3984,20,73.006,89.972,291.66
3985,19,72.732,90.022,291.72
3986,20,73.383,89.855,291.61
3987,18,60.956,92.22,288.73
3988,18,60.811,92.374,288.47
3989,18,61.05,92.52,288.63
3990,18,61.306,92.664,288.77
3991,20,65.314,95.708,287.44
3992,20,65.338,95.883,287.16
3993,20,65.721,95.831,287.16
3994,20,65.486,96.001,286.93
3995,19,63.315,92.22,290.29
3996,19,63.154,92.424,290.12
3997,19,63.446,92.487,290.2
3998,19,63.276,92.674,290.03
3999,19,65.283,92.783,290.5
4000,19,65.328,93.016,290.34
4001,19,65.558,92.809,290.53
4002,19,65.719,93.027,290.4
4003,19,65.744,92.136,291.05
4004,19,66.122,92.203,291.08
4005,19,65.962,92.393,290.91
4006,19,66.274,92.423,290.94
4007,21,72.162,94.194,288.67
4008,21,72.523,94.104,288.63
4009,21,72.32,94.383,288.49
4010,21,67.797,95.73,287.84
4011,21,67.739,95.92,287.61
4012,20,68.007,95.997,287.67
4013,23,68.597,96.098,287.78
4014,23,68.567,96.343,287.6
4015,23,68.919,97.805,286.76
4016,23,68.965,96.132,287.81
4017,23,68.96,96.379,287.65
4018,20,68.15,94.977,288.71
4019,20,68.537,94.988,288.71
4020,20,68.143,94.782,288.92
4021,20,68.532,94.786,288.91
4022,23,70.197,95.604,288.1
4023,23,70.157,95.855,287.96
4024,23,70.552,95.585,288.07
4025,23,70.541,95.836,287.93
4026,19,67.35,92.497,291
4027,19,67.353,92.726,290.81
4028,19,67.745,92.511,291
4029,19,67.745,92.735,290.82
4030,20,70.168,92.6,290.67
4031,20,69.305,93.31,290.21
4032,20,69.312,93.517,290.03
4033,20,69.695,93.27,290.18
4034,20,69.316,93.096,290.4
4035,20,70.54,92.523,290.65
4036,20,70.587,92.736,290.45
4037,20,70.321,92.779,290.48
4038,13,76.549,89.069,285.57
4039,13,76.555,88.769,286.05
4040,13,76.55,88.926,285.79
4041,13,76.936,89.069,285.52
4042,11,83.354,90.74,281.64
4043,11,83.756,90.719,281.61
4044,11,83.351,90.58,281.89
4045,11,83.745,90.545,281.89
4046,24,85.36,87.944,284.87
4047,24,85.442,88.012,284.6
4048,24,85.635,87.987,284.9
4049,24,85.832,88.063,284.73
4050,24,84.479,87.611,285.93
4051,24,84.418,87.668,286.19
4052,34,85.002,87.293,286.43
4053,24,84.721,87.719,285.97
4054,21,82.935,90.084,285.79
4055,21,82.543,89.67,286.17
4056,21,82.585,89.924,286
4057,21,82.839,89.621,286.13
4058,21,85.353,90.964,283.85
4059,21,85.518,91.11,283.64
4060,21,85.203,91.207,283.72
4061,18,86.026,91.2,283.32
